🕘️公告,#genre#
西藏卫视,http://124.220.159.96:35455/nptv/xizang.m3u8
新疆卫视,http://124.220.159.96:35455/nptv/xinjiang.m3u8
甘肃卫视,http://124.220.159.96:35455/nptv/gansu.m3u8
云南卫视,http://124.220.159.96:35455/nptv/yunnan.m3u8

咪咕24小时体育台,http://124.220.159.96:35455/mgtv/654102378.m3u8
CETV1,http://124.220.159.96:35455/mgtv/923287154.m3u8
CETV2,http://124.220.159.96:35455/mgtv/923287211.m3u8
CETV4,http://124.220.159.96:35455/mgtv/923287339.m3u8
中国教育1台,http://124.220.159.96:35455/nptv/cetv1.m3u8
CGTN外语记录,http://124.220.159.96:35455/mgtv/609006487.m3u8
CGTN阿拉伯语,http://124.220.159.96:35455/mgtv/609154345.m3u8
CGTN西班牙语,http://124.220.159.96:35455/mgtv/609006450.m3u8
CGTN法语,http://124.220.159.96:35455/mgtv/609006476.m3u8
CGTN俄语,http://124.220.159.96:35455/mgtv/609006446.m3u8
老故事,http://124.220.159.96:35455/mgtv/884121956.m3u8
发现之旅,http://124.220.159.96:35455/mgtv/624878970.m3u8
中学生,http://124.220.159.96:35455/mgtv/708869532.m3u8
CGTN,http://124.220.159.96:35455/mgtv/609017205.m3u8


📺地方频道,#genre#
🏰黑龙江影视,http://112.99.193.34:9901/tsfile/live/1020_1.m3u8
黑龙江文体,http://112.99.193.34:9901/tsfile/live/1022_1.m3u8
黑龙江都市,http://112.99.193.34:9901/tsfile/live/1023_1.m3u8
黑龙江新闻法治,http://112.99.193.34:9901/tsfile/live/1024_1.m3u8
黑龙江卫视,http://112.99.193.34:9901/tsfile/live/1025_1.m3u8
黑龙江少儿,http://112.99.193.34:9901/tsfile/live/1026_1.m3u8

黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8$此线路内置解码
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8$请选内置解码
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8$请选内置解码
黑龙江新闻法治,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8$请选内置解码
黑龙江农业科教,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8$请选内置解码官网

🏰吉视都市,http://61.138.128.226:19901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通专用
吉视影视,http://61.138.128.226:19901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通专用
吉视生活,http://61.138.128.226:19901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通专用
吉视乡村,http://61.138.128.226:19901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通专用
吉视综艺文化,http://61.138.128.226:19901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通专用
家庭影院,http://61.138.128.226:19901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通专用
吉林市1,http://61.138.128.226:19901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通专用
吉林市2,http://61.138.128.226:19901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通专用
吉林市3,http://61.138.128.226:19901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通专用

吉林都市,http://58.245.255.38:9999/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林综艺,http://58.245.255.38:9999/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林影视,http://58.245.255.38:9999/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林生活,http://58.245.255.38:9999/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林乡村,http://58.245.255.38:9999/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
长影频道,http://58.245.255.38:9999/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林教育,http://58.245.255.38:9999/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
延边卫视,http://58.245.255.38:9999/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
松原,http://58.245.255.38:9999/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
松原公共,http://58.245.255.38:9999/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通

🏰辽宁都市,http://182.207.218.86:19902/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁电信
辽宁影视剧,http://182.207.218.86:19902/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁电信
辽宁体育,http://182.207.218.86:19902/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁电信
辽宁生活,http://182.207.218.86:19902/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁电信
辽宁教育青少,http://182.207.218.86:19902/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁电信
辽宁北方,http://182.207.218.86:19902/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁电信
辽宁公共,http://182.207.218.86:19902/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁电信
辽宁经济,http://182.207.218.86:19902/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁电信
辽宁移动电视,http://182.207.218.86:19902/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁电信

🏰河南法治,http://www.cdnstv.com:6398/hls/1112/index.m3u8
河南电视剧,http://www.cdnstv.com:6398/hls/1113/index.m3u8
河南新闻,http://www.cdnstv.com:6398/hls/1114/index.m3u8
河南乡村,http://www.cdnstv.com:6398/hls/1116/index.m3u8
收藏天下,http://www.cdnstv.com:6398/hls/1118/index.m3u8
河南戏曲,http://www.cdnstv.com:6398/hls/1119/index.m3u8
洛阳综合,https://wshlslive.migucloud.com/live/6AL7GTQX_C0/playlist.m3u8
洛阳科教,https://wshlslive.migucloud.com/live/RJ0EYBCZ_C0/playlist.m3u8
洛阳文旅,https://wshlslive.migucloud.com/live/CVN934JS_C0/playlist.m3u8

🏰河北经济,http://101.23.150.109:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通
河北都市,http://101.23.150.109:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通
河北影视,http://101.23.150.109:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通
河北少儿科教,http://101.23.150.109:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通
河北公共,http://101.23.150.109:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通
河北农民,http://101.23.150.109:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通
邯郸综合,http://101.23.150.109:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通
邯郸公共,http://101.23.150.109:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通
邯郸科技,http://101.23.150.109:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通

🏰山东新闻,http://58.58.111.222:808/hls/63/index.m3u8?key=txiptv$山东电信
山东少儿,http://58.58.111.222:808/hls/65/index.m3u8?key=txiptv$山东电信
山东卫视,http://58.58.111.222:808/hls/57/index.m3u8?key=txiptv$山东电信
山东齐鲁,http://58.58.111.222:808/hls/58/index.m3u8?key=txiptv$山东电信
山东综艺,http://58.58.111.222:808/hls/61/index.m3u8?key=txiptv$山东电信
山东生活,http://58.58.111.222:808/hls/60/index.m3u8?key=txiptv$山东电信
山东农科,http://58.58.111.222:808/hls/64/index.m3u8?key=txiptv$山东电信
山东教育,http://58.58.111.222:808/hls/67/index.m3u8?key=txiptv$山东电信
山东体育,http://58.58.111.222:808/hls/62/index.m3u8?key=txiptv$山东电信
教育卫视,http://58.58.111.222:808/hls/67/index.m3u8?0$山东电信

山东齐鲁,http://221.2.148.205:8154/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通专用
山东新闻,http://221.2.148.205:8154/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通专用
山东综艺,http://221.2.148.205:8154/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通专用
山东文旅,http://221.2.148.205:8154/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通专用
山东生活,http://221.2.148.205:8154/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通专用
山东体育,http://221.2.148.205:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通专用
山东少儿,http://221.2.148.205:8154/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通专用

🏰山西黄河,http://171.120.66.196:8082/rtp/226.0.2.235:9792$山西联通
山西经济与科技,http://171.120.66.196:8082/rtp/226.0.2.236:9800$山西联通
山西影视,http://171.120.66.196:8082/rtp/226.0.2.237:9808$山西联通
山西社会与法治,http://171.120.66.196:8082/rtp/226.0.2.238:9816$山西联通
山西文体生活,http://171.120.66.196:8082/rtp/226.0.2.16:8040$山西联通

🏰陕西一套,http://112.46.105.20:8009/hls/18/index.m3u8$陕西移动
陕西二套,http://112.46.105.20:8009/hls/19/index.m3u8$陕西移动
陕西三套,http://112.46.105.20:8009/hls/20/index.m3u8$陕西移动
陕西四套,http://112.46.105.20:8009/hls/21/index.m3u8$陕西移动
陕西五套,http://112.46.105.20:8009/hls/22/index.m3u8$陕西移动
陕西六套,http://112.46.105.20:8009/hls/23/index.m3u8$陕西移动
陕西七套,http://112.46.105.20:8009/hls/24/index.m3u8$陕西移动
陕西八套,http://112.46.105.20:8009/hls/62/index.m3u8$陕西移动
精彩三秦,http://112.46.105.20:8009/hls/26/index.m3u8$陕西移动
农林卫视,http://112.46.105.20:8009/hls/27/index.m3u8$陕西移动
西安一套,http://112.46.105.20:8009/hls/28/index.m3u8$陕西移动
西安二套,http://112.46.105.20:8009/hls/29/index.m3u8$陕西移动

陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信
陕西一套,http://124.116.183.146:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信
陕西二套,http://124.116.183.146:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信
陕西三套,http://124.116.183.146:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信
陕西四套,http://124.116.183.146:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信


🏰甘肃卫视,h 
甘肃文化影视, 
甘肃公共应急, 
甘肃少儿频道 
甘肃移动电视 

🏰青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
化隆综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=28e8ff&tk=6949f8ce7202
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd$订阅源
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8?zqinghd$订阅源
兴海综合,https://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8?$订阅源
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8?$订阅源
青海经视,http://stream.qhbtv.com/qhsh/playlist.m3u8
青海都市,http://stream.qhbtv.com/qhds/playlist.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=ba357f031594546763?zqinghd?$订阅源
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$订阅源
都兰综合,https://livecdn.dmqhyadmin.com/hls/xjdulan.m3u8
同德综合,https://lived.dmqhyadmin.com/tdtv/playlist.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=ba357f031594546763
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577

湟中综合,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8


🏰湖北经视,http://ywdy.ccbright.com:11001/tsfile/live/1000_1.m3u8
湖北电视台,http://ywdy.ccbright.com:11001/tsfile/live/1001_1.m3u8
垄上频道,http://ywdy.ccbright.com:11001/tsfile/live/1002_1.m3u8
湖北公共新闻,http://ywdy.ccbright.com:11001/tsfile/live/1003_1.m3u8
湖北影视,http://ywdy.ccbright.com:11001/tsfile/live/1004_1.m3u8
孝感新闻,http://ywdy.ccbright.com:11001/tsfile/live/1005_1.m3u8
湖北生活,http://ywdy.ccbright.com:11001/tsfile/live/1006_1.m3u8
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门科教,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
恩施综合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1812.m3u8?auth_key=4857760445-0-0-48b20fcc677c9c453aade4127fb60836&extra_key=GstcZaunflMNLGu8_neZZDSebP_vdaZpjgvDNh0oFxowejqLIrS9a1EoZExxdRI2S9Y2xkAXOOpuGxK1RXBwE9Pxgs64YJr12xMoUq8C0CDA-bYdaRFKaVVL_9eb5cvcS93rOcGOJVmGyvmgI8egJounqzsBrsfAbiojm3VtXXo
恩施文旅,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1811.m3u8?auth_key=4857760464-0-0-ecabcbf26d39dc20cde584db2fa2a053&extra_key=D1dJezG95YTkYytoe8tr2Qhf-jhFFJmJpij9JNzLnfjYgxE5Q69rjZT1b2VrOxeb2zvhRo107e0Ze_h5agVjcLhNxl4RzjBShtdz-pQKUqaNbHnJMUJaS637QCoHNkKlJAb5i0lkR8MlxmIB6LIGojFm8kqvpZp_pI7SG10olDg

湖北生活,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000517$武汉移动
湖北影视,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000518$武汉移动
湖北教育,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000519$武汉移动
湖北公共新闻,rtsp://111.48.34.138:1554/170000004112/10000100000000050000000002444582$武汉移动
湖北经视,rtsp://111.48.34.138:1554/170000004112/10000100000000050000000002444588$武汉移动
湖北电视台,rtsp://111.48.34.138:1554/170000004112/10000100000000050000000002444593$武汉移动

🏰湖南经视,http://220.169.100.41:10087/udp/239.76.246.103:1234
湖南国际,http://220.169.100.41:10087/udp/239.76.246.102:1234
湖南都市,http://220.169.100.41:10087/udp/239.76.246.104:1234
湖南娱乐,http://220.169.100.41:10087/udp/239.76.246.105:1234
湖南电影,http://220.169.100.41:10087/udp/239.76.246.106:1234
湖南公共,http://220.169.100.41:10087/udp/239.76.246.109:1234
湖南电视剧,http://220.169.100.41:10087/udp/239.76.246.108:1234
金鹰卡通,http://220.169.100.41:10087/udp/239.76.246.107:1234
金鹰纪实,http://220.169.100.41:10087/udp/239.76.246.110:1234
长沙政法,http://220.169.100.41:10087/udp/239.76.246.122:1234
长沙新闻,http://220.169.100.41:10087/udp/239.76.246.121:1234


🏰江苏城市,http://222.185.64.246:4022/rtp/239.49.8.107:8000$江苏电信
江苏综艺,http://222.185.64.246:4022/rtp/239.49.8.108:8000$江苏电信
江苏体育,http://222.185.64.246:4022/rtp/239.49.8.117:8000$江苏电信
江苏影视,http://222.185.64.246:4022/rtp/239.49.8.118:8000$江苏电信
江苏卡通,http://222.185.64.246:4022/rtp/239.49.8.119:8000$江苏电信
江苏新闻,http://222.185.64.246:4022/rtp/239.49.8.120:8000$江苏电信
江苏教育,http://222.185.64.246:4022/rtp/239.49.8.122:8000$江苏电信
江苏国际,http://222.185.64.246:4022/rtp/239.49.1.23:6000$江苏电信



苏州4k,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8

🏰浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$浙江官方
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?$浙江官方
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$浙江官方
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?$浙江官方
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$浙江官方
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?%24%E6%B5%99%E6%B1%9F%E5%AE%98%E6%96%B9

🏰安徽经济生活HD,http://183.166.145.113:8688/rtp/238.1.79.44:4464$安徽电信内网
安徽影视频道HD,http://183.166.145.113:8688/rtp/238.1.79.42:4448$安徽电信内网
安徽公共频道HD,http://183.166.145.113:8688/rtp/238.1.79.43:4456$安徽电信内网
安徽综艺体育HD,http://183.166.145.113:8688/rtp/238.1.79.41:4440$安徽电信内网
安徽农业科教HD,http://183.166.145.113:8688/rtp/238.1.79.40:4432$安徽电信内网
安徽人物频道HD,http://183.166.145.113:8688/rtp/238.1.79.45:4472$安徽电信内网
安徽国际频道,http://183.166.145.113:8688/rtp/238.1.78.61:6360$安徽电信内网
安徽导视频道,http://183.166.145.113:8688/rtp/238.1.79.66:4664$安徽电信内网
海豚生活HD,http://183.166.145.113:8688/rtp/238.1.79.50:4512$安徽电信内网

🏰江西都市,http://220.175.132.21:8008/rtp/239.252.220.238:5140$江西电信
江西经济生活,http://220.175.132.21:8008/rtp/239.252.219.173:5140$江西电信
江西影视旅游,http://220.175.132.21:8008/rtp/239.252.220.242:5140$江西电信
江西公共农业,http://220.175.132.21:8008/rtp/239.252.220.102:5140$江西电信
江西少儿,http://220.175.132.21:8008/rtp/239.252.219.113:5140$江西电信
江西新闻,http://220.175.132.21:8008/rtp/239.252.220.100:5140$江西电信
江西移动电视,http://220.175.132.21:8008/rtp/239.252.220.241:5140$江西电信

赣州公共,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526334096251.m3u8
赣州教育,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526335287668.m3u8
赣州新闻,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8

🏰东南卫视,http://218.104.239.114:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
厦门综合,http://218.104.239.114:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
海峡卫视,http://218.104.239.114:9901/tsfile/live/0150_1.m3u8?key=txiptv&playlive=1&authid=0
福建新闻,http://218.104.239.114:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
福建教育,http://218.104.239.114:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://8.138.7.223/tv/fjtv.php?id=5$官方源
福建公共,http://8.138.7.223/tv/fjtv.php?id=6$官方源
福建旅游,http://8.138.7.223/tv/fjtv.php?id=8$官方源
福建经济,http://8.138.7.223/tv/fjtv.php?id=9$官方源

🏰云南都市,http://220.164.192.48:50085/tsfile/live/0119_1.m3u8$云南电信
云南娱乐,http://220.164.192.48:50085/tsfile/live/1000_1.m3u8$云南电信
云南少儿,http://220.164.192.48:50085/tsfile/live/0124_1.m3u8$云南电信
 
公共频道,http://220.164.192.48:50085/tsfile/live/1002_1.m3u8$云南电信

🏰贵州卫视, 
 
🏰四川经济,http://171.213.155.138:9999/udp/239.93.1.16:5140
四川文化旅游,http://171.213.155.138:9999/udp/239.93.1.20:5140
峨眉电影,http://171.213.155.138:9999/udp/239.93.1.54:5140
四川影视文艺,http://171.213.155.138:9999/udp/239.93.1.195:5140
四川卫视,http://171.213.155.138:9999/udp/239.93.0.169:5140


🏰广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8#http://8.138.7.223/【公众号：榴芒电视】/gdzj.m3u8
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
广州南国都市频道4k,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7e9bddad7c8911626ed1d2c09fc605d9&txTime=18d00acf487
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
大湾区卫视,http://ali.hlspull.yximgs.com/live/b027460e580a463cb7e44eebexcvhnddggdfsdg.flv

🏰深圳都市,http://livepull-tcms.sztv.com.cn/live/dslive.m3u8

🏰海南卫视,https://livelyws.chinamcache.com/lyws/zb03.m3u8 

海南新闻,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd

🏰内蒙古蒙语,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8
内蒙古文化频道,http://play1-qk.nmtv.cn/live/1686561065304370.m3u8
内蒙古新闻综合,http://play1-qk.nmtv.cn/live/1686560423879174.m3u8
内蒙古少儿频道,http://play1-qk.nmtv.cn/live/1686560464515368.m3u8
内蒙古文体娱乐,http://play1-qk.nmtv.cn/live/1686561195713372.m3u8
内蒙古农牧频道,http://play1-qk.nmtv.cn/live/1686561299036179.m3u8
内蒙古经济生活,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8
呼和浩特新闻综合,http://play1-qk.nmtv.cn/live/1735545967595013.m3u8
